County Name,Rate or Count,Type of Drug Class,Type of Rate or Count Measure,Time Measure,Year,Time Period,Quarter Date Start,Notes,County Code Number,County Code Text,State FIPS Code,County FIPS Code,Latitude/Longitude
Indiana,1916.942309,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,32,32,42,063,"(40.6529549748, -79.0933349286)"
Venango,1484.873073,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,61,61,42,121,"(41.4034125863, -79.7628656104)"
McKean,2440.358093,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,42,42,42,083,"(41.810370736, -78.5712201998)"
Allegheny,1574.84416,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,2,02,42,003,"(40.4673554298, -79.9861984282)"
Westmoreland,1902.917247,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,65,65,42,129,"(40.3103149985, -79.471341176)"
Washington,44920,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q2,04/01/2018,,63,63,42,125,"(40.1910966345, -80.2518008276)"
Bucks,106439,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,9,09,42,017,"(40.335011331, -75.1129124111)"
Huntingdon,6011,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,31,31,42,061,"(40.4161050032, -77.9827661036)"
Snyder,1522.021519,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,55,55,42,109,"(40.7711373692, -77.0725596804)"
Jefferson,8025,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,33,33,42,065,"(41.1313909115, -79.0010181419)"
Lackawanna,62271,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,35,35,42,069,"(41.4391006428, -75.6121834524)"
Pennsylvania,1936754,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q3,07/01/2018,,0,00,42,000,"(39.346129, -75.167756)"
Carbon,10793,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Schuylkill,1949.933015,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,54,54,42,107,"(40.707512431, -76.223323851)"
Northampton,1392.791813,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,48,48,42,095,"(40.754595404, -75.3126372576)"
Union,6733,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,60,60,42,119,"(40.9647313096, -77.0641580308)"
Pike,1062.290137,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,52,52,42,103,"(41.332571995, -75.0327092448)"
Elk,1698.844256,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,24,24,42,047,"(41.4281941606, -78.6494771322)"
Montgomery,148176,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,46,46,42,091,"(40.209898739, -75.3725200072)"
Lycoming,24921,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,41,41,42,081,"(41.3445979226, -77.069424568)"
Fayette,31923,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,26,26,42,051,"(39.919447803, -79.6518963464)"
Westmoreland,86394,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,65,65,42,129,"(40.3103149985, -79.471341176)"
Bradford,11012,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,8,08,42,015,"(41.7911781401, -76.5182562384)"
Wayne,11070,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,64,64,42,127,"(41.6496980525, -75.3051535022)"
Columbia,1556.907116,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Somerset,1260.117314,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Butler,30538,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q4,10/01/2018,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Indiana,2408.27281,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,32,32,42,063,"(40.6529549748, -79.0933349286)"
Greene,6098,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,30,30,42,059,"(39.8548039342, -80.2294381655)"
Monroe,28805,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,45,45,42,089,"(41.0609178653, -75.3408360302)"
Butler,40262,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Erie,56931,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,25,25,42,049,"(41.9941378702, -80.0407591036)"
Clinton,8646,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,18,18,42,035,"(41.2328627374, -77.6428376046)"
Lawrence,14692,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,37,37,42,073,"(40.9932503514, -80.3375411446)"
Chester,1297.379322,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,15,15,42,029,"(39.9748705566, -75.7562649818)"
Bucks,1467.372016,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,9,09,42,017,"(40.335011331, -75.1129124111)"
Centre,16524,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,14,14,42,027,"(40.9193135008, -77.8250011212)"
Wayne,1898.447417,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,64,64,42,127,"(41.6496980525, -75.3051535022)"
York,1501.800134,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,67,67,42,133,"(39.9219253124, -76.7257605231)"
Lancaster,71100,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q4,10/01/2017,,36,36,42,071,"(40.0459079619, -76.2513876838)"
Potter,3646,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,53,53,42,105,"(41.7442064382, -77.8987922939)"
Clearfield,2352.011043,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,17,17,42,033,"(41.0004290024, -78.4755834299)"
Sullivan,479,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,57,57,42,113,"(41.4480993958, -76.5147922046)"
Lycoming,21321,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,41,41,42,081,"(41.3445979226, -77.069424568)"
Wyoming,5854,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,66,66,42,131,"(41.5189248803, -76.0181300338)"
Beaver,36484,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,4,04,42,007,"(40.6834924548, -80.3510735648)"
Columbia,11113,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Cumberland,37267,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q2,04/01/2017,,21,21,42,041,"(40.167598388, -77.268662705)"
Elk,6568,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q3,07/01/2017,,24,24,42,047,"(41.4281941606, -78.6494771322)"
Lycoming,25525,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,41,41,42,081,"(41.3445979226, -77.069424568)"
Westmoreland,1970.01364,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,65,65,42,129,"(40.3103149985, -79.471341176)"
Clarion,5616,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,16,16,42,031,"(41.1927912877, -79.4248360769)"
Snyder,6365,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q3,07/01/2017,,55,55,42,109,"(40.7711373692, -77.0725596804)"
Chester,70515,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,15,15,42,029,"(39.9748705566, -75.7562649818)"
Snyder,5737,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,55,55,42,109,"(40.7711373692, -77.0725596804)"
Carbon,1370.961427,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Warren,6604,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q4,10/01/2017,,62,62,42,123,"(41.8167523652, -79.278581578)"
Bucks,1798.800333,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,9,09,42,017,"(40.335011331, -75.1129124111)"
Pennsylvania,1840.17976,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,0,00,42,000,"(39.346129, -75.167756)"
Pike,9987,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,52,52,42,103,"(41.332571995, -75.0327092448)"
Northumberland,1697.073748,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,49,49,42,097,"(40.8515092572, -76.7118842273)"
Delaware,104524,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,23,23,42,045,"(39.9165786652, -75.4062771212)"
Philadelphia,1630.514472,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,51,51,42,101,"(40.0044435384, -75.140236002)"
Clearfield,2206.814331,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,17,17,42,033,"(41.0004290024, -78.4755834299)"
Greene,2139.51591,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,30,30,42,059,"(39.8548039342, -80.2294381655)"
Monroe,30409,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,45,45,42,089,"(41.0609178653, -75.3408360302)"
Franklin,26932,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Lebanon,20165,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,38,38,42,075,"(40.3675970024, -76.4618257486)"
Butler,1713.929923,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Berks,1277.719012,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,6,06,42,011,"(40.4193963513, -75.9307732705)"
Carbon,2419.306845,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Erie,67353,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q4,10/01/2016,,25,25,42,049,"(41.9941378702, -80.0407591036)"
Somerset,1678.903639,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,56,56,42,111,"(39.9714629901, -79.0310020611)"
McKean,2119.283813,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,42,42,42,083,"(41.810370736, -78.5712201998)"
Centre,1003.87311,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,14,14,42,027,"(40.9193135008, -77.8250011212)"
Chester,60647,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,15,15,42,029,"(39.9748705566, -75.7562649818)"
Pike,968.0199673,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,52,52,42,103,"(41.332571995, -75.0327092448)"
Cumberland,1498.684347,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,21,21,42,041,"(40.167598388, -77.268662705)"
Fayette,2074.081397,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,26,26,42,051,"(39.919447803, -79.6518963464)"
Delaware,1319.471007,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,23,23,42,045,"(39.9165786652, -75.4062771212)"
Monroe,1418.302132,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,45,45,42,089,"(41.0609178653, -75.3408360302)"
Wyoming,2142.59571,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,66,66,42,131,"(41.5189248803, -76.0181300338)"
Pike,1446.194179,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,52,52,42,103,"(41.332571995, -75.0327092448)"
Fulton,1932.145305,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,29,29,42,057,"(39.9248751086, -78.1148504535)"
